uq,error
-2.485620697339376,0.7931034482758621
-2.359699686368306,0.5454545454545454
-3.245652278264364,0.296875
-2.926207264264425,0.196078431372549
-3.7764597733815513,0.1666666666666666
-3.266968925793966,0.2857142857142857
-3.427885969479879,0.3378378378378378
-2.758231997489929,0.4468085106382978
-3.0988637606302896,0.1999999999999999
-3.84760864575704,0.2325581395348837
-3.329691449801127,0.3448275862068966
-2.5956843296686807,0.4047619047619047
-3.2951740423838296,0.2807017543859649
-2.9470030466715493,0.4081632653061224
-3.1687391996383667,0.2727272727272727
-3.1617488861083984,0.3442622950819672
-2.654469092686971,0.46875
-2.8527793089548745,0.543859649122807
-3.173043131828308,0.234375
-2.929456909497579,0.38
-3.375364104906718,0.217391304347826
-3.384414871533712,0.2361111111111111
-2.6558943589528403,0.4347826086956522
-3.471272031466166,0.2307692307692307
-3.190991759300232,0.2741935483870967
-2.919555147488912,0.3207547169811321
-3.742478569348653,0.1888888888888888
-2.4911279678344727,0.4615384615384615
-3.078211188316345,0.396551724137931
-2.817788322766622,0.5208333333333333
-2.606732447942098,0.2777777777777778
-2.5199516216913858,0.2045454545454545
-2.438390572865804,0.5151515151515151
-3.324621121088664,0.25
-3.440321962038676,0.2191780821917808
-3.270902156829834,0.2903225806451612
-2.650488257408142,0.4736842105263158
-2.839603225390116,0.4615384615384615
-2.9157310326894126,0.3902439024390244
-3.4306626319885254,0.2777777777777778
-2.757981896400452,0.409090909090909
-3.2479341427485147,0.2753623188405797
-2.099928100903829,0.4137931034482759
-3.014003237088521,0.3333333333333333
-2.3489176432291665,0.6896551724137931
-3.305435498555501,0.1643835616438356
-3.957328081130981,0.2650602409638554
-2.7341359853744507,0.4210526315789473
-3.137435952822367,0.3387096774193548
-3.492228746414185,0.2816901408450704
-3.6300763686498008,0.2133333333333333
-3.061650514602661,0.35
-2.957176844278971,0.4310344827586206
-2.782928466796875,0.4848484848484848
-3.338061531384786,0.2352941176470588
-2.659436027208964,0.3414634146341463
-3.2692392667134604,0.2608695652173913
-3.3981775840123496,0.4871794871794872
-3.300976077715556,0.2463768115942028
-2.9792415301005044,0.375
-2.7937868436177573,0.2727272727272727
-3.1746127605438232,0.25
-3.498806556065877,0.2784810126582279
-2.713258465131124,0.2272727272727273
-2.764898141225179,0.25
-3.39431103070577,0.1212121212121212
-3.1494160493214927,0.3650793650793651
-3.288747032483419,0.4477611940298507
-2.606648325920105,0.3809523809523809
-3.444046378135681,0.2575757575757575
-3.2002039750417075,0.0980392156862745
-2.957866350809733,0.3392857142857143
-3.4410356680552163,0.3
-2.053061842918396,0.4642857142857143
-3.3647205432256064,0.289855072463768
-2.6282618045806885,0.3777777777777777
-3.284429391225179,0.323076923076923
-3.2964642445246377,0.303030303030303
-2.8997658093770347,0.4117647058823529
-3.010044574737549,0.3050847457627118
-3.319874366124471,0.339622641509434
-3.11811892191569,0.3076923076923077
-2.5683806737264,0.2777777777777778
-3.4472452799479165,0.2758620689655172
-2.8636136452356973,0.3829787234042553
-3.204801837603251,0.368421052631579
-2.5868417421976724,0.3902439024390244
-2.7685033480326333,0.4222222222222223
-2.6108142932256064,0.52
-3.129568179448446,0.4375
-2.827008922894796,0.4285714285714286
-3.759791811307272,0.2916666666666666
-3.1472310225168862,0.4032258064516129
-3.0953297217686973,0.2903225806451612
-2.700473149617513,0.3658536585365853
-3.300511042277018,0.2361111111111111
-3.2519543170928955,0.2758620689655172
-3.016820549964905,0.2954545454545454
-3.04310409228007,0.4126984126984127
-3.1942332983016968,0.1641791044776119
-3.159433444341024,0.3518518518518518
-3.55242121219635,0.1506849315068493
-2.830769975980123,0.3
-3.5401509205500283,0.3466666666666667
-3.342028975486756,0.3174603174603174
-2.9490185181299844,0.52
-2.6261346340179443,0.4146341463414634
-3.379755775133769,0.2714285714285714
-2.5183767477671304,0.5675675675675675
-2.697712222735087,0.409090909090909
-2.310512065887451,0.5897435897435898
-3.101757367451986,0.3333333333333333
-2.9416470527648926,0.3650793650793651
-2.4278448025385537,0.4324324324324324
-2.4975932836532597,0.4782608695652174
-3.1098938385645547,0.2575757575757575
-2.5168110529581704,0.5
-3.1702928145726523,0.2391304347826086
-2.5405301650365195,0.6285714285714286
-3.059653361638387,0.2777777777777778
-3.0768683751424155,0.3620689655172413
-2.630689104398092,0.3333333333333333
-3.1378372510274253,0.3333333333333333
-3.1857333978017173,0.3015873015873016
-3.2639280557632446,0.2711864406779661
-2.792800227801005,0.4499999999999999
-2.856776754061381,0.3333333333333333
-3.485047777493795,0.2368421052631578
-3.4282570679982505,0.1818181818181817
-3.042451937993368,0.2264150943396226
-3.841427842775981,0.1623931623931623
-3.0128444830576577,0.3035714285714286
-3.0128294626871743,0.3673469387755101
-3.5796004136403403,0.2564102564102564
-2.9646171728769937,0.3170731707317072
-2.63808544476827,0.4583333333333333
-2.8092263539632163,0.2916666666666666
-3.107158899307251,0.3389830508474576
-2.8446975151697798,0.375
-3.328421195348104,0.288135593220339
-2.9176400105158486,0.4736842105263158
-3.319003780682882,0.3061224489795918
-2.938904086748759,0.2678571428571429
-3.360822876294454,0.2835820895522388
-3.8011897802352905,0.2178217821782178
-3.0833609898885093,0.2037037037037037
-3.043609937032064,0.3157894736842105
-3.7056979735692335,0.2285714285714285
-2.477277159690857,0.4
-3.1931647459665933,0.3225806451612903
-3.3392512003580728,0.3275862068965517
-2.815232237180074,0.5217391304347826
-3.7038267850875854,0.3723404255319149
-3.046304702758789,0.1929824561403509
-2.89924148718516,0.2631578947368421
-3.786122759183248,0.2413793103448276
-3.6523963610331216,0.1999999999999999
-3.385472297668457,0.25
-3.3415373166402182,0.2816901408450704
-2.515815814336141,0.5945945945945945
-3.273363788922628,0.2597402597402597
-3.0473110675811768,0.3125
-3.688244342803955,0.1999999999999999
-3.3966371615727744,0.2622950819672131
-3.131732702255249,0.3157894736842105
-3.4914007981618247,0.1571428571428571
-2.9775904019673667,0.3157894736842105
-3.256625453631083,0.4528301886792453
-3.327632943789164,0.2631578947368421
-3.248829166094462,0.3448275862068966
-3.0500059127807617,0.6333333333333333
-3.1070897579193115,0.5735294117647058
-3.239277998606364,0.2602739726027397
-3.62261430422465,0.3170731707317072
-3.023125410079956,0.4761904761904761
-3.1819034417470298,0.3148148148148147
-3.5503167311350503,0.2711864406779661
-3.4381396373113,0.2564102564102564
-2.867641886075338,0.2826086956521739
-2.772243539492289,0.5087719298245614
-3.002698063850403,0.4655172413793104
-2.70564341545105,0.4545454545454546
-2.7700229485829677,0.3249999999999999
-2.982139468193054,0.2608695652173913
-2.774349292119344,0.5
-2.870355804761251,0.3958333333333333
-3.312345703442892,0.2786885245901639
-3.279784321784973,0.4722222222222222
-3.33290958404541,0.2837837837837837
-2.5640664100646973,0.6153846153846154
-2.9616984923680625,0.5593220338983051
-3.2085134983062744,0.15625
-3.2991026639938354,0.3636363636363636
-3.439631183942159,0.369047619047619
-2.591133713722229,0.3170731707317072
-3.3061780532201133,0.4025974025974026
-2.9459221363067627,0.42
-2.853302796681722,0.4
-2.8500185012817383,0.3846153846153846
-3.2310373385747275,0.3448275862068966
-2.1898037989934287,0.7058823529411764
-2.9807448784510293,0.360655737704918
-3.24298886458079,0.3035714285714286
-2.9901716311772666,0.2222222222222222
-2.903435230255127,0.3461538461538461
-3.461225430170695,0.3015873015873016
-3.5452311038970947,0.4222222222222223
-3.5818145275115967,0.3295454545454546
-2.9845471382141118,0.3559322033898305
